date,time,co,so2,pm10
1401/11/30,1,1.94940323,6.41960394,61.35897446
1401/11/30,2,2.95492627,7.41314395,68.63218371
1401/11/30,3,2.57607722,7.54663026,80.07440503
1401/11/30,4,1.99773206,7.04604379,95.81609217
1401/11/30,5,2.40206311,11.88055746,61.35714277
1401/11/30,6,1.94108304,12.54588922,83.88888868
1401/11/30,7,2.28789231,13.76968892,85.11011887
1401/11/30,8,3.10545001,21.24824452,138.71428553
1401/11/30,9,2.27083385,20.79685831,170.34166718
1401/11/30,10,1.46584422,56.97914855,191.84615326
1401/11/30,11,1.27601836,14.5514667,188.02298864
1401/11/30,12,0.94333568,6.10138595,173.61111069
1401/11/30,13,0.79260961,4.73303308,201.94444402
1401/11/30,14,0.72167484,3.41331208,210.93589783
1401/11/30,15,0.76672966,4.93069381,100.27777799
1401/11/30,16,0.84858038,5.26330421,70.86805534
1401/11/30,17,1.10084133,6.15413626,68.88888868
1401/11/30,18,1.24670229,7.13247085,66.88505745
1401/11/30,19,1.71650853,7.68895062,65.54597727
1401/11/30,20,1.98447901,15.99496078,75.86206881
1401/11/30,21,2.16116488,13.9568665,89.50862058
1401/11/30,22,1.65653028,17.03558413,80.38888868
1401/11/30,23,1.79836462,20.37538226,71.43678157
1401/12/01,0,1.50061883,22.41399654,94.72222201
1401/12/01,1,1.20878268,18.6165243,88.50574684
1401/12/01,2,1.0705492,16.99467055,63.78160922
1401/12/01,3,0.48867033,8.53406509,58.97413794
1401/12/01,4,0.57169331,11.8100665,42.49107138
1401/12/01,5,0.57662805,10.59038039,34.05747128
1401/12/01,6,0.61388424,5.25007192,35.0
1401/12/01,7,1.35583835,7.26711706,36.49425284
1401/12/01,8,1.47044929,11.15331745,61.02298864
1401/12/01,9,2.3733834865000003,13.148751202375,69.0
1401/12/01,10,1.47152511,24.24197451,85.56818199
1401/12/01,11,1.26336503,18.12012251,132.19827588
1401/12/01,12,1.24843279,16.01190853,111.09482702
1401/12/01,13,1.02538145,13.92043734,111.75862058
1401/12/01,14,0.85493545,14.75285379,153.50862058
1401/12/01,15,0.84745721,9.04854771,123.80000051
1401/12/01,16,0.9130678,9.61901303,85.94827588
1401/12/01,17,0.94638181,15.01371503,69.20689646
1401/12/01,18,1.15281049,14.15670904,62.46551704
1401/12/01,19,1.68289429,9.4808739,54.64285723
1401/12/01,20,2.19582057,11.60300509,72.44827588
1401/12/01,21,1.68718888,9.66319605,98.90000025
1401/12/01,22,0.90320733,5.6512192500000005,53.0444444
1401/12/01,23,2.12743605,7.94926067,37.93103441
1401/12/02,0,1.70810689,8.72412952,69.18390814
1401/12/02,1,1.72779132,9.85384059,54.47023837
1401/12/02,2,1.25582471,8.17736423,46.56321843
1401/12/02,3,1.48382578,7.73497649,32.16379325
1401/12/02,4,1.58781535,8.63381565,34.68965515
1401/12/02,5,3.05312932,8.3573281,58.98275852
1401/12/02,6,3.44151457,13.4504141,79.44827588
1401/12/02,7,7.09793552,12.18420426,139.09999975
1401/12/02,8,9.97430563,18.07416574,157.85416667
1401/12/02,9,7.51619192,21.74841801,181.06896591
1401/12/02,10,3.60558458,26.37072118,195.91666667
1401/12/02,11,2.146142,46.83516232,169.41071447
1401/12/02,12,1.0579112,11.67767978,149.47413762
1401/12/02,13,0.83796041,9.34771995,106.5
1401/12/02,14,0.82187042,13.44368712,96.5444444
1401/12/02,15,0.89225166,9.10624242,75.70689646
1401/12/02,16,0.93852565,5.11031134,55.55555534
1401/12/02,17,1.05525171,2.77466122,69.68103441
1401/12/02,18,1.16430868,2.66496589,71.0
1401/12/02,19,1.2014984,2.71889329,52.48809497
1401/12/02,20,0.83879944,3.24974744,42.72413794
1401/12/02,21,0.77488013,3.020087,50.30769221
1401/12/02,22,0.9779293,9.37965055,38.0888888
