date,co,so2,pm10
1400/03/02,1.39111185,3.03195065,54.36632781
1400/03/03,1.20826761,2.85554557,55.4495131
1400/03/04,1.01161518,3.18298144,56.26684399
1400/03/05,0.90171777,2.33069602,52.04093379
1400/03/06,0.58401866,2.90940085,39.7086428
1400/03/07,0.42294457,2.61057707,27.09168438
1400/03/08,0.34793523,2.83137361,30.55991451
1400/03/09,0.66582905,3.73995731,27.43990605
1400/03/10,1.08396596,3.22361182,30.31026066
1400/03/11,0.7521574,3.20180362,28.61078598
1400/03/12,0.70180294,2.96278093,33.37812775
1400/03/13,0.6461847,2.8522767,41.52381138
1400/03/14,0.92844357,2.68216734,34.08614996
1400/03/15,0.9957829679999999,2.95053565,23.3795989
1400/03/16,0.9018232223999998,3.1991879,57.26700525855555
1400/03/17,1.0100981602199999,3.0824522,20.38903332
1400/03/18,1.235155588466,3.63300666,50.89005888199999
1400/03/19,1.333135965428689,3.94349682,60.9315588239
1400/03/20,1.2387778391841622,3.88615899,70.07553714647
1400/03/21,1.277497309977471,2.7853068,62.23936760105211
1400/03/22,1.6190200113265745,4.61400397,71.31311194587119
1400/03/23,1.4799274608424167,3.45800454,79.77187760816135
1400/03/24,1.3746747400305026,3.64232032,88.67182058514841
1400/03/25,1.46697565,3.68868026,56.2171686
1400/03/26,0.89115324,4.10944311,51.22272591
1400/03/27,0.9622301,4.21541225,48.73634254
1400/03/28,0.82463076,3.40331235,43.6166514
1400/03/29,1.04005595,3.8057384,48.35242945
1400/03/30,0.76023539,3.08808593,38.36491104
1400/03/31,1.1255522,4.02839356,47.39628465
1400/04/01,1.04416698,3.92185852,36.35214151
1400/04/02,0.88542304,3.64919366,31.99847379
1400/04/03,0.76522908,3.76308467,30.94258867
1400/04/04,1.12657388,3.70947061,35.25621152
1400/04/05,1.3018997,3.99165787,35.54074424
1400/04/06,0.98397968,3.10725719,35.25960489
1400/04/07,1.14642947,2.87818506,30.83236547
1400/04/08,0.98754979,3.03907229,32.37261518
1400/04/09,0.56750849,2.95979767,37.93991363
1400/04/10,0.68073522,3.49203032,39.64346956
1400/04/11,0.5291762,2.84146965,29.12726084
1400/04/12,0.88413183,3.5538046100000003,34.11611386
1400/04/13,1.03788258,3.39903751,36.45158815
1400/04/14,0.81892917,3.32538363,32.12519977
1400/04/15,1.44595552,3.35324465,38.44118979
1400/04/16,1.5880668999999998,4.00340856,41.39419459
1400/04/17,0.747729,2.96003344,37.13131948
1400/04/18,1.10951054,3.25413606,50.60131975
1400/04/19,0.87155297,3.27781005,81.17041384
1400/04/20,0.90030887,3.78719504,84.06501087
1400/04/21,0.91037285,3.1866603,68.04591208
1400/04/22,0.78768876,3.3387477,66.87191106
1400/04/23,0.78472379,3.79615744,70.14352902
1400/04/24,0.51686146,3.37502329,48.01033207
1400/04/25,0.33557046,3.11127241,66.6663647
1400/04/26,0.80107413,3.20136089,48.61677538
1400/04/27,0.90545495,2.7333708,38.29871608
1400/04/28,1.26852996,2.49272944,28.83462637
1400/04/29,1.79515416,3.65318484,25.60330243
1400/04/30,1.3415991,3.46472361,23.57159004
1400/04/31,1.17748093,3.18739904,24.76529531
1400/05/01,1.19755238,3.35247036,28.87388524
1400/05/02,1.06129573,3.1436378,31.96573932
1400/05/03,1.06123449,4.22785171,34.61182284
1400/05/04,1.40575812,4.0220041,36.1893406
1400/05/05,1.168139,3.5432902200000003,35.31916835
1400/05/06,0.90270339,3.88695809,34.5441218
1400/05/07,0.8645952,3.06881699,57.18865897
1400/05/08,0.74811161,2.5298744,32.44894141
1400/05/09,1.11832938,2.53590233,32.25657244
1400/05/10,1.08041481,2.71128558,45.91235438837499
1400/05/11,1.08423132,2.99821392,66.03902994363749
1400/05/12,0.86718403,3.91824084,73.13965877884124
1400/05/13,0.96029949,3.5210762300000003,63.73951855115237
1400/05/14,1.5526118,2.74186963,61.9080964603457
1400/05/15,1.19825547,2.97376059,58.2631449291037
1400/05/16,1.00113541,2.48889577,57.99176876773111
1400/05/17,0.73953679,2.51702105,51.48733415
1400/05/18,0.77606791,2.95596825,48.9679827
1400/05/19,1.45900359,2.66755332,38.50712215
1400/05/20,2.00012544,3.72529183,50.174714
1400/05/21,1.64426447,3.14410782,51.44049666
1400/05/22,1.86601345,2.69962658,50.82144385
1400/05/23,2.37109007,3.94375663,55.57392259
1400/05/24,2.32444585,3.28198509,61.52076887
1400/05/25,1.97539797,3.27460702,68.93469818
1400/05/26,1.72090743,2.98126408,74.28447171
1400/05/27,1.81241578,3.36466543,65.50305411
1400/05/28,1.40771917,3.415871,53.07169714
1400/05/29,1.67342282,3.06727642,46.96726628
1400/05/30,1.65137369,2.73838629,64.41494122
1400/05/31,1.53567594,2.8525959800000003,53.78816939
1400/06/01,1.5804376100000002,3.09728105,56.50302455
1400/06/02,1.57460499,3.46174408,56.13169081
1400/06/03,2.21844268,3.05089037,53.56880363
1400/06/04,1.27200412,3.46185966,48.98561861
1400/06/05,1.66952453,2.71922614,69.02028341
1400/06/06,1.56193531,3.24174344,87.7758202
1400/06/07,1.74085702,3.65816108,67.62980635
1400/06/08,1.5927297500000002,3.37624894,76.51383998
1400/06/09,1.58154052,3.19184616,70.43725852
1400/06/10,1.35353325,3.09523889,64.46114614
1400/06/11,1.35916002,3.06103357,48.79295726
1400/06/12,1.51761765,3.22819682,73.48850695
1400/06/13,2.01499948,3.66510958,184.28541756
1400/06/14,1.53839913,3.37153111,112.11723819
1400/06/15,1.01588298,2.61327489,108.03102418
1400/06/16,1.80675402,3.41195593,62.74889987
1400/06/17,1.76299474,3.35629862,71.76217976
1400/06/18,1.43878102,3.42978251,77.10197224
1400/06/19,1.50502093,4.27529039,85.41244405
1400/06/20,1.59113686,3.63688557,82.54608992
1400/06/21,1.17661735,2.95834041,74.02832347
1400/06/22,1.51367703,2.91283969,65.95803047
1400/06/23,1.57472338,3.02806293,73.64318894
1400/06/24,1.45590519,3.00222064,71.28672158
1400/06/25,1.29922123,3.82576464,62.70422892
1400/06/26,1.27716621,3.48874991,65.80259061999999
